iata,name,city,state,country,elevation,lat,lon,tz
TWB,Toowoomba Airport,,Queensland,AU,2086,-27.5428009,151.9160004,Australia/Brisbane
UDA,Undara Airport,,Queensland,AU,0,-18.20000076,144.6000061,Australia/Brisbane
CZY,Cluny Airport,,Queensland,AU,90,-24.51670074,139.6170044,Australia/Brisbane
USL,Useless Loop Airport,,Western-Australia,AU,0,-26.16670036,113.4000015,Australia/Perth
VCD,Victoria River Downs Airport,,Northern-Territory,AU,89,-16.4021244,131.0049744,Australia/Darwin
VNR,Vanrook Station Airport,,Queensland,AU,43,-16.96330071,141.9499969,Australia/Brisbane
WLA,Wallal Airport,Wallal,Western-Australia,AU,0,-19.77359962,120.6490021,Australia/Perth
WAV,Wave Hill Airport,,Northern-Territory,AU,201,-17.3932991,131.1179962,Australia/Darwin
WMB,Warrnambool Airport,,Victoria,AU,242,-38.29529953,142.4470062,Australia/Melbourne
SYU,Warraber Island Airport,Sue Islet,Queensland,AU,3,-10.20829964,142.8249969,Australia/Brisbane
WIO,Wilcannia Airport,,New-South-Wales,AU,250,-31.52639961,143.375,Australia/Sydney
WLC,Walcha Airport,,New-South-Wales,AU,0,-31,151.5670013,Australia/Sydney
WAZ,Warwick Airport,,Queensland,AU,1500,-28.14940071,151.9429932,Australia/Brisbane
WND,Windarra Airport,,Western-Australia,AU,0,-28.47500038,122.2419968,Australia/Perth
WNR,Windorah Airport,,Queensland,AU,452,-25.41309929,142.6670074,Australia/Brisbane
WGT,Wangaratta Airport,,Victoria,AU,504,-36.41579819,146.3070068,Australia/Melbourne
WYA,Whyalla Airport,Whyalla,South-Australia,AU,41,-33.05889893,137.5140076,Australia/Adelaide
WIT,Wittenoom Airport,,Western-Australia,AU,444,-22.21829987,118.3479996,Australia/Perth
WKB,Warracknabeal Airport,,Victoria,AU,397,-36.32109833,142.4190063,Australia/Melbourne
WGE,Walgett Airport,,New-South-Wales,AU,439,-30.03280067,148.1260071,Australia/Sydney
NTL,Newcastle Airport,Williamtown,New-South-Wales,AU,31,-32.79499817,151.8339996,Australia/Sydney
WUN,Wiluna Airport,,Western-Australia,AU,1649,-26.62919998,120.2210007,Australia/Perth
WPK,Wrotham Park Airport,,Queensland,AU,152,-16.6583004,144.0019989,Australia/Brisbane
WDI,Wondai Airport,,Queensland,AU,320,-26.2833004,151.8580017,Australia/Brisbane
WOL,Wollongong Airport,,New-South-Wales,AU,31,-34.56110001,150.7890015,Australia/Sydney
QRR,Warren Airport,,New-South-Wales,AU,669,-31.73329926,147.8029938,Australia/Sydney
WLO,Waterloo Airport,,Northern-Territory,AU,132,-16.62999916,129.3200073,Australia/Darwin
WIN,Winton Airport,,Queensland,AU,638,-22.36359978,143.0859985,Australia/Brisbane
WUD,Wudinna Airport,,South-Australia,AU,310,-33.04330063,135.4470062,Australia/Adelaide
WEW,Wee Waa Airport,,New-South-Wales,AU,190,-30.25830078,149.4080048,Australia/Sydney
WRW,Warrawagine Airport,,Western-Australia,AU,0,-20.84645965,120.705328,Australia/Perth
WYN,Wyndham Airport,,Western-Australia,AU,14,-15.51140022,128.1529999,Australia/Perth
BWT,Wynyard Airport,Burnie,Tasmania,AU,62,-40.99890137,145.7310028,Australia/Melbourne
YLG,Yalgoo Airport,Yalgoo,Western-Australia,AU,0,-28.3553009,116.6839981,Australia/Perth
OKR,Yorke Island Airport,Yorke Island,Queensland,AU,0,-9.757029533,143.4109955,Australia/Brisbane
KYF,Yeelirrie Airport,,Western-Australia,AU,0,-27.27706004,120.0956726,Australia/Perth
XMY,Yam Island Airport,Yam Island,Queensland,AU,0,-9.901109695,142.776001,Australia/Brisbane
YUE,Yuendumu Airport,,Northern-Territory,AU,2205,-22.25419998,131.7819977,Australia/Darwin
NGA,Young Airport,,New-South-Wales,AU,1267,-34.25559998,148.2480011,Australia/Sydney
ORR,Yorketown Airport,,South-Australia,AU,0,-35,137.6170044,Australia/Adelaide
KYI,Yalata Mission Airport,Yalata Mission,South-Australia,AU,0,-31.47060013,131.8249969,Australia/Adelaide
PEK,Beijing Capital International Airport,Beijing,Beijing,CN,116,40.08010101,116.5849991,Asia/Shanghai
CIF,Chifeng Airport,Chifeng,Inner-Mongolia,CN,0,42.23500061,118.9079971,Asia/Shanghai
CIH,Changzhi Airport,Changzhi,Shanxi,CN,0,36.24750137,113.1259995,Asia/Shanghai
DSN,Ordos Ejin Horo Airport,Ordos,Inner-Mongolia,CN,4557,39.49,109.8613889,Asia/Shanghai
DAT,Datong Airport,Datong,Shanxi,CN,3442,40.06029892,113.4820023,Asia/Shanghai
AEB,Tian Yang Air Base,Baise,Guangxi,CN,0,23.72060013,106.9599991,Asia/Shanghai
HDG,Handan Airport,Handan,Hebei,CN,229,36.52583333,114.4255556,Asia/Shanghai
HET,Baita International Airport,Hohhot,Inner-Mongolia,CN,3556,40.85139847,111.8239975,Asia/Shanghai
HLD,Dongshan Airport,Hailar,Inner-Mongolia,CN,2169,49.20500183,119.8249969,Asia/Shanghai
NAY,Beijing Nanyuan Airport,Beijing,Beijing,CN,0,39.78279877,116.3880005,Asia/Shanghai
BAV,Baotou Airport,Baotou,Inner-Mongolia,CN,3321,40.56000137,109.9970016,Asia/Shanghai
SHP,Shanhaiguan Airport,Qinhuangdao,Hebei,CN,30,39.9681015,119.7310028,Asia/Shanghai
SJW,Shijiazhuang Daguocun International Airport,Shijiazhuang,Hebei,CN,233,38.28070068,114.6969986,Asia/Shanghai
TSN,Tianjin Binhai International Airport,Tianjin,Tianjin,CN,10,39.12440109,117.3460007,Asia/Shanghai
TGO,Tongliao Airport,Tongliao,Inner-Mongolia,CN,0,43.55670166,122.1999969,Asia/Shanghai
HLH,Ulanhot Airport,Ulanhot,Inner-Mongolia,CN,0,46.195333,122.008333,Asia/Shanghai
XIL,Xilinhot Airport,Xilinhot,Inner-Mongolia,CN,0,43.91559982,115.9639969,Asia/Shanghai
YCU,Yuncheng Guangong Airport,Yuncheng,Shanxi,CN,1242,35.116391,111.0313889,Asia/Shanghai
TYN,Taiyuan Wusu Airport,Taiyuan,Shanxi,CN,2575,37.74689865,112.6279984,Asia/Shanghai
BHY,Beihai Airport,Beihai,Guangxi,CN,0,21.5394001,109.2939987,Asia/Shanghai
CGD,Changde Airport,Changde,Hunan,CN,128,28.91889954,111.6399994,Asia/Shanghai
HJJ,Zhijiang Airport,Huaihua,Hunan,CN,882,27.44111111,109.7,Asia/Shanghai
DYG,Dayong Airport,Dayong,Hunan,CN,692,29.10280037,110.4430008,Asia/Shanghai
FUO,Foshan Shadi Airport,Foshan,Guangdong,CN,6,23.08329964,113.0699997,Asia/Shanghai
CAN,Guangzhou Baiyun International Airport,Guangzhou,Guangdong,CN,50,23.39240074,113.2990036,Asia/Shanghai
CSX,Changsha Huanghua Airport,Changsha,Hunan,CN,217,28.18919945,113.2200012,Asia/Shanghai
HNY,Hengyang Airport,Hengyang,Hunan,CN,0,26.90530014,112.6279984,Asia/Shanghai
HUZ,Huizhou Airport,Huizhou,Guangdong,CN,50,23.04999924,114.5999985,Asia/Shanghai
KWL,Guilin Liangjiang International Airport,Guilin City,Guangxi,CN,570,25.21809959,110.0390015,Asia/Shanghai
LLF,Lingling Airport,Yongzhou,Hunan,CN,340,26.338661,111.610043,Asia/Shanghai
MXZ,Meixian Airport,Meixian,Guangdong,CN,0,24.35000038,116.1330032,Asia/Shanghai
NNG,Nanning Wuxu Airport,Nanning,Guangxi,CN,421,22.60829926,108.1719971,Asia/Shanghai
SWA,Shantou Waisha Airport,Shantou,Guangdong,CN,0,23.42690086,116.762001,Asia/Shanghai
ZUH,Zhuhai Airport,Zhuhai,Guangdong,CN,0,22.00639915,113.3759995,Asia/Shanghai
SZX,Shenzhen Bao'an International Airport,Shenzhen,Guangdong,CN,13,22.63929939,113.810997,Asia/Shanghai
WUZ,Changzhoudao Airport,Wuzhou,Guangxi,CN,89,23.45669937,111.2480011,Asia/Shanghai
XIN,Xingning Airport,Xingning,Guangdong,CN,0,24.14920044,115.7580032,Asia/Shanghai
LZH,Bailian Airport,Liuzhou,Guangxi,CN,295,24.20750046,109.3909988,Asia/Shanghai
ZHA,Zhanjiang Airport,Zhanjiang,Guangdong,CN,0,21.21439934,110.3580017,Asia/Shanghai
AYN,Anyang Airport,Anyang,Henan,CN,0,36.13389969,114.3440018,Asia/Shanghai
CGO,Xinzheng Airport,Zhengzhou,Henan,CN,495,34.5196991,113.8410034,Asia/Shanghai
ENH,Enshi Airport,Enshi,Hubei,CN,1605,30.32029915,109.4850006,Asia/Shanghai
LHK,Guangzhou MR Air Base,Guanghua,Hubei,CN,0,32.38940048,111.6949997,Asia/Shanghai
WUH,Wuhan Tianhe International Airport,Wuhan,Hubei,CN,113,30.78380013,114.2080002,Asia/Shanghai
LYA,Luoyang Airport,Luoyang,Henan,CN,840,34.74110031,112.3880005,Asia/Shanghai
NNY,Nanyang Airport,Nanyang,Henan,CN,0,32.98080063,112.6149979,Asia/Shanghai
SHS,Shashi Airport,Shashi,Hubei,CN,0,30.32439995,112.2809982,Asia/Shanghai
XFN,Xiangfan Airport,Xiangfan,Hubei,CN,0,32.15060043,112.2910004,Asia/Shanghai
YIH,Yichang Airport,Yichang,Hubei,CN,0,30.55654972,111.4799883,Asia/Shanghai
HAK,Haikou Meilan International Airport,Haikou,Hainan,CN,75,19.93490028,110.4589996,Asia/Shanghai
SYX,Sanya Phoenix International Airport,Sanya,Hainan,CN,92,18.30290031,109.4120026,Asia/Shanghai
RGO,Orang Airport,,Hamgyŏng-bukto,KP,12,41.42810059,129.6470032,Asia/Pyongyang
FNJ,Sunan International Airport,Pyongyang,South-Pyongan,KP,117,39.22409821,125.6699982,Asia/Pyongyang
DSO,Sondok Airport,,Hamgyŏng-namdo,KP,12,39.74520111,127.473999,Asia/Pyongyang
YJS,Samjiyon Airport,Samjiyon,Yanggang-do,KP,4547,41.90589905,128.4100037,Asia/Pyongyang
AKA,Ankang Airport,Ankang,Shaanxi,CN,0,32.70809937,108.9309998,Asia/Shanghai
DNH,Dunhuang Airport,Dunhuang,Gansu,CN,0,40.16109848,94.80919647,Asia/Shanghai
GOQ,Golmud Airport,Golmud,Qinghai,CN,0,36.40060043,94.78610229,Asia/Shanghai
GYU,Guyuan Liupanshan Airport,Guyuan,Ningsia-Hui-Autonomous-Region,CN,5696,36.07888889,106.2169444,Asia/Shanghai
HZG,Hanzhong Airport,Hanzhong,Shaanxi,CN,0,33.06359863,107.0080032,Asia/Shanghai
INC,Yinchuan Airport,Yinchuan,Ningsia-Hui-Autonomous-Region,CN,0,38.48189926,106.0090027,Asia/Shanghai
JIC,Jinchuan Airport,Jinchang,Gansu,CN,4740,38.54222222,102.3483333,Asia/Shanghai
JNG,Jining Qufu Airport,Jining,Shandong,CN,134,35.29277778,116.3466667,Asia/Shanghai
JGN,Jiayuguan Airport,Jiayuguan,Gansu,CN,0,39.85689926,98.34140015,Asia/Shanghai
ZGC,Lanzhou Zhongchuan Airport,,Gansu,CN,6388,36.51520157,103.6200027,Asia/Shanghai
IQN,Qingyang Airport,Qingyang,Gansu,CN,0,35.79970169,107.6029968,Asia/Shanghai
SIA,Xiguan Airport,Xi'an,Shaanxi,CN,0,34.37670136,109.1200027,Asia/Shanghai
THQ,Tianshui Maijishan Airport,Tianshui,Gansu,CN,3590,34.55939865,105.8600006,Asia/Shanghai
XNN,Xining Caojiabu Airport,Xining,Qinghai,CN,0,36.52750015,102.0429993,Asia/Shanghai
XIY,Xi'an Xianyang International Airport,Xianyang,Shaanxi,CN,1572,34.44710159,108.7519989,Asia/Shanghai
ENY,Yan'an Airport,Yan'an,Shaanxi,CN,0,36.63690186,109.5540009,Asia/Shanghai
UYN,Yulin Airport,Yulin,Shaanxi,CN,0,38.26919937,109.7310028,Asia/Shanghai
AVK,Arvaikheer Airport,Arvaikheer,Övorhangay,MN,5932,46.25030136,102.802002,Asia/Ulaanbaatar
LTI,Altai Airport,Altai,Govĭ-Altay,MN,7260,46.37639999,96.22109985,Asia/Ulaanbaatar
BYN,Bayankhongor Airport,Bayankhongor,Bayanhongor,MN,6085,46.16329956,100.7040024,Asia/Ulaanbaatar
UGA,Bulgan Airport,Bulgan,Bulgan,MN,4311,48.85499954,103.4759979,Asia/Ulaanbaatar
UGT,Bulagtai Resort Airport,Umnugobitour,Ömnogovĭ,MN,4659,43.74930418,104.1149855,Asia/Ulaanbaatar
HBU,Bulgan Sum Airport,,Hovd,MN,3921,46.1006012,91.584198,Asia/Hovd
UUN,Baruun Urt Airport,,Sühbaatar,MN,3205,46.66030121,113.2850037,Asia/Choibalsan
COQ,Choibalsan Airport,,East-Aimak,MN,2457,48.13570023,114.6460037,Asia/Ulaanbaatar
DLZ,Dalanzadgad Airport,Dalanzadgad,Ömnogovĭ,MN,4787,43.59170151,104.4300003,Asia/Ulaanbaatar
KHR,Kharkhorin Airport,,Övorhangay,MN,4759,47.246667,102.826111,Asia/Ulaanbaatar
HVD,Khovd Airport,Khovd,Hovd,MN,4898,47.95410156,91.62819672,Asia/Hovd
MXV,Moron Airport,Moron,Hovsgol,MN,4272,49.66329956,100.098999,Asia/Ulaanbaatar
ULN,Chinggis Khaan International Airport,Ulan Bator,Ulaanbaatar,MN,4364,47.8431015,106.7669983,Asia/Ulaanbaatar
ULO,Ulaangom Airport,,Uvs,MN,0,49.973333,92.079722,Asia/Hovd
ULG,Ulgii Mongolei Airport,,Bayan-Ölgiy,MN,5732,48.99330139,89.92250061,Asia/Hovd
BSD,Baoshan Yunduan Airport,,Yunnan,CN,0,25.05330086,99.16829681,Asia/Shanghai
DLU,Dali Airport,Xiaguan,Yunnan,CN,0,25.64940071,100.3190002,Asia/Shanghai
DIG,Diqing Airport,Shangri-La,Yunnan,CN,0,27.79360008,99.67720032,Asia/Shanghai
JHG,Xishuangbanna Gasa Airport,Jinghong,Yunnan,CN,1815,21.97389984,100.7600021,Asia/Shanghai
LJG,Lijiang Airport,Lijiang,Yunnan,CN,0,26.68000031,100.2460022,Asia/Shanghai
LUM,Mangshi Airport,Luxi,Yunnan,CN,2890,24.40110016,98.53170013,Asia/Shanghai
KMG,Kunming Wujiaba International Airport,Kunming,Yunnan,CN,6217,24.99239922,102.7440033,Asia/Shanghai
SYM,Simao Airport,Simao,Yunnan,CN,0,22.79330063,100.9589996,Asia/Shanghai
ZAT,Zhaotong Airport,Zhaotong,Yunnan,CN,0,27.32559967,103.7549973,Asia/Shanghai
XMN,Xiamen Gaoqi International Airport,Xiamen,Fujian,CN,59,24.54400063,118.1279984,Asia/Shanghai
AQG,Anqing Airport,Anqing,Anhui,CN,0,30.5821991,117.0500031,Asia/Shanghai
BFU,Bengbu Airport,Bengbu,Anhui,CN,100,32.84773333,117.3202444,Asia/Shanghai
CZX,Changzhou Airport,Changzhou,Jiangsu,CN,0,31.91970062,119.7789993,Asia/Shanghai
KHN,Nanchang Changbei International Airport,Nanchang,Jiangxi,CN,143,28.86499977,115.9000015,Asia/Shanghai
DOY,Dongying Shengli Airport,Dongying,Shandong,CN,15,37.50859833,118.788002,Asia/Shanghai
FUG,Fuyang Xiguan Airport,Fuyang,Anhui,CN,104,32.882157,115.734364,Asia/Shanghai
FOC,Fuzhou Changle International Airport,Fuzhou,Fujian,CN,46,25.93510056,119.663002,Asia/Shanghai
JGS,Jinggangshan Airport,Ji'an,Jiangxi,CN,281,26.85689926,114.7369995,Asia/Shanghai
KOW,Ganzhou Airport,Ganzhou,Jiangxi,CN,387,25.82579994,114.9120026,Asia/Shanghai
HGH,Hangzhou Xiaoshan International Airport,Hangzhou,Zhejiang,CN,23,30.22949982,120.4339981,Asia/Shanghai
JDZ,Jingdezhen Airport,Jingdezhen,Jiangxi,CN,112,29.33860016,117.1760025,Asia/Shanghai
JIU,Jiujiang Lushan Airport,Jiujiang,Jiangxi,CN,0,29.476944,115.801111,Asia/Shanghai
TNA,Yaoqiang Airport,Jinan,Shandong,CN,76,36.85720062,117.2160034,Asia/Shanghai
JUZ,Quzhou Airport,Quzhou,Zhejiang,CN,0,28.96579933,118.8990021,Asia/Shanghai
LCX,Longyan Guanzhishan Airport,Longyan,Fujian,CN,1225,25.67469978,116.7470016,Asia/Shanghai
LYG,Lianyungang Airport,Lianyungang,Jiangsu,CN,0,34.571667,118.873611,Asia/Shanghai
HYN,Huangyan Luqiao Airport,Huangyan,Zhejiang,CN,0,28.56220055,121.4290009,Asia/Shanghai
LYI,Shubuling Airport,Linyi,Shandong,CN,0,35.04610062,118.4120026,Asia/Shanghai
NGB,Ningbo Lishe International Airport,Ningbo,Zhejiang,CN,13,29.82670021,121.461998,Asia/Shanghai
NKG,Nanjing Lukou Airport,Nanjing,Jiangsu,CN,49,31.74200058,118.8619995,Asia/Shanghai
NTG,Nantong Airport,Nantong,Jiangsu,CN,16,32.07080078,120.9759979,Asia/Shanghai
HFE,Hefei Luogang International Airport,Hefei,Anhui,CN,108,31.78000069,117.2979965,Asia/Shanghai
PVG,Shanghai Pudong International Airport,Shanghai,Shanghai,CN,13,31.14340019,121.8050003,Asia/Shanghai
TAO,Liuting Airport,Qingdao,Shandong,CN,33,36.26610184,120.3740005,Asia/Shanghai
JJN,Quanzhou Airport,Quanzhou,Fujian,CN,0,24.79640007,118.5899963,Asia/Shanghai
RUG,Rugao Air Base,Rugao,Jiangsu,CN,0,32.25788498,120.5016556,Asia/Shanghai
HIA,Lianshui Airport,Huai'an,Jiangsu,CN,28,33.79083333,119.125,Asia/Shanghai
SHA,Shanghai Hongqiao International Airport,Shanghai,Shanghai,CN,10,31.19790077,121.3359985,Asia/Shanghai
SZV,Guangfu Airport,Suzhou,Jiangsu,CN,0,31.26309967,120.401001,Asia/Shanghai
TXN,Tunxi International Airport,Huangshan,Anhui,CN,0,29.73329926,118.2559967,Asia/Shanghai
WEF,Weifang Airport,Weifang,Shandong,CN,0,36.64670181,119.1190033,Asia/Shanghai
WEH,Weihai Airport,Weihai,Shandong,CN,145,37.18709946,122.2289963,Asia/Shanghai
WHU,Wuhu Air Base,Wuhu,Anhui,CN,0,31.3906002,118.4089966,Asia/Shanghai
WUX,Sunan Shuofang International Airport,Wuxi,Jiangsu,CN,24,31.49440002,120.4290009,Asia/Shanghai
WUS,Nanping Wuyishan Airport,Wuyishan,Fujian,CN,614,27.70190048,118.0009995,Asia/Shanghai
WNZ,Wenzhou Yongqiang Airport,Wenzhou,Zhejiang,CN,0,27.91220093,120.8519974,Asia/Shanghai
XUZ,Xuzhou Guanyin Airport,Xuzhou,Jiangsu,CN,0,34.059056,117.555278,Asia/Shanghai
YNZ,Yancheng Airport,Yancheng,Jiangsu,CN,0,33.425833,120.203056,Asia/Shanghai
YNT,Yantai Laishan Airport,Yantai,Shandong,CN,59,37.40169907,121.3720016,Asia/Shanghai
YIW,Yiwu Airport,Yiwu,Zhejiang,CN,262,29.34469986,120.0319977,Asia/Shanghai
HSN,Zhoushan Airport,Zhoushan,Zhejiang,CN,3,29.93420029,122.3619995,Asia/Shanghai
NGQ,Ngari Gunsa Airport,Shiquanhe,Tibet,CN,14022,32.1,80.05305556,Asia/Shanghai
AVA,Anshun Huangguoshu Airport,Anshun,Beijing,CN,4812,26.26055556,105.8733333,Asia/Shanghai
BPX,Qamdo Bangda Airport,Bangda,Tibet,CN,14219,30.55360031,97.10829926,Asia/Shanghai
CKG,Chongqing Jiangbei International Airport,Chongqing,Chongqing,CN,1365,29.71920013,106.6419983,Asia/Shanghai
DAX,Dachuan Airport,Dazhou,Sichuan,CN,0,31.1302,107.4295,Asia/Shanghai
GYS,Guangyuan Airport,Guangyuan,Sichuan,CN,0,32.39110184,105.7020035,Asia/Shanghai
KWE,Longdongbao Airport,Guiyang,Guizhou,CN,3736,26.53849983,106.8010025,Asia/Shanghai
JZH,Jiuzhai Huanglong Airport,Jiuzhaigou,Sichuan,CN,11327,32.85333333,103.6822222,Asia/Shanghai
LIA,Liangping Airport,Liangping,Sichuan,CN,0,30.67939949,107.7860031,Asia/Shanghai
LXA,Lhasa Gonggar Airport,Lhasa,Tibet,CN,13136,29.29780006,90.91190338,Asia/Shanghai
LZO,Luzhou Airport,Luzhou,Sichuan,CN,0,28.85219955,105.3929977,Asia/Shanghai
MIG,Mianyang Airport,Mianyang,Sichuan,CN,0,31.42810059,104.7409973,Asia/Shanghai
NAO,Nanchong Airport,Nanchong,Sichuan,CN,0,30.79545,106.1626,Asia/Shanghai
LZY,Nyingchi Airport,Nyingchi,Tibet,CN,9675,29.30330086,94.33529663,Asia/Shanghai
JIQ,Qianjiang Wulingshan Airport,Chongqing,Chongqing,CN,1365,29.514559,108.833715,Asia/Shanghai
TCZ,Tengchong Tuofeng Airport,Tengchong,Yunnan,CN,6250,24.93805556,98.48583333,Asia/Shanghai
TEN,Tongren Fenghuang Airport,,Hunan,CN,0,27.883333,109.308889,Asia/Shanghai
CTU,Chengdu Shuangliu International Airport,Chengdu,Sichuan,CN,1625,30.57850075,103.9469986,Asia/Shanghai
WXN,Wanxian Airport,Wanxian,Chongqing,CN,0,30.8017,108.433,Asia/Shanghai
XIC,Xichang Qingshan Airport,Xichang,Sichuan,CN,5112,27.9890995,102.1839981,Asia/Shanghai
YBP,Yibin Caiba Airport,Yibin,Sichuan,CN,924,28.80055556,104.545,Asia/Shanghai
ACX,Xingyi Airport,Xingyi,Guizhou,CN,4150,25.08638889,104.9594444,Asia/Shanghai
ZYI,Zunyi Xinzhou Airport,Zunyi,Guizhou,CN,2920,27.5895,107.0007,Asia/Shanghai
AKU,Aksu Airport,Aksu,Xinjiang,CN,0,41.26250076,80.29170227,Asia/Shanghai
AAT,Altay Air Base,Altay,Xinjiang,CN,2460,47.74988556,88.0858078,Asia/Shanghai
BPL,Alashankou Bole (Bortala) airport,Bole,Xinjiang,CN,1253,44.895,82.3,Asia/Shanghai
IQM,Qiemo Airport,Qiemo,Xinjiang,CN,4108,38.1493988,85.53279877,Asia/Shanghai
HMI,Hami Airport,Hami,Xinjiang,CN,2703,42.84140015,93.66919708,Asia/Shanghai
KCA,Kuqa Airport,Kuqa,Xinjiang,CN,3524,41.7181015,82.98690033,Asia/Shanghai
KRL,Korla Airport,Korla,Xinjiang,CN,0,41.69779968,86.12889862,Asia/Shanghai
KRY,Karamay Airport,Karamay,Xinjiang,CN,0,45.46655,84.9527,Asia/Shanghai
KHG,Kashgar Airport,Kashgar,Xinjiang,CN,4529,39.54290009,76.01999664,Asia/Shanghai
SXJ,Shanshan Airport,Shanshan,Xinjiang,CN,0,42.9117012,90.24749756,Asia/Shanghai
TCG,Tacheng Airport,Tacheng,Xinjiang,CN,0,46.67250061,83.34079742,Asia/Shanghai
HTN,Hotan Airport,Hotan,Xinjiang,CN,4672,37.03850174,79.86489868,Asia/Shanghai
URC,Urumqi Diwopu International Airport,Urumqi,Xinjiang,CN,2125,43.90710068,87.47419739,Asia/Shanghai
YIN,Yining Airport,Yining,Xinjiang,CN,0,43.9557991,81.33029938,Asia/Shanghai
AOG,Anshan Air Base,Anshan,Liaoning,CN,0,41.1053009,122.8539963,Asia/Shanghai
CGQ,Longjia Airport,Changchun,Jilin,CN,706,43.99620056,125.6849976,Asia/Shanghai
CNI,Changhai Airport,Changhai,Liaoning,CN,80,39.26666667,122.6669444,Asia/Shanghai
CHG,Chaoyang Airport,Chaoyang,Liaoning,CN,0,41.5381012,120.4349976,Asia/Shanghai
DDG,Dandong Airport,Dandong,Liaoning,CN,0,40.02470016,124.2860031,Asia/Shanghai
DQA,Saertu Airport,Daqing Shi,Heilongjiang,CN,496,46.74638889,125.1405556,Asia/Shanghai
HRB,Taiping Airport,Harbin,Heilongjiang,CN,457,45.62340164,126.25,Asia/Shanghai
HEK,Heihe Airport,Heihe,Heilongjiang,CN,8530,50.17162094,127.3088837,Asia/Shanghai
