icao,iata,name,city,state,country,elevation,lat,lon,tz
VNTJ,TPJ,Suketar Airport,Taplejung,Eastern-Region,NP,7990,27.3509,87.69525,Asia/Kathmandu
VNTR,TMI,Tumling Tar Airport,Tumling Tar,Eastern-Region,NP,1700,27.31500053,87.19329834,Asia/Kathmandu
VNVT,BIR,Biratnagar Airport,Biratnagar,Eastern-Region,NP,236,26.48150063,87.26399994,Asia/Kathmandu
VOAT,AGX,Agatti Airport,,Laccadives,IN,14,10.82369995,72.1760025,Asia/Kolkata
VOBI,BEP,Bellary Airport,Bellary,Karnataka,IN,30,15.16279984,76.88279724,Asia/Kolkata
VOBL,BLR,Bengaluru International Airport,Bangalore,Karnataka,IN,3000,13.19789982,77.70629883,Asia/Kolkata
VOBZ,VGA,Vijayawada Airport,,Andhra-Pradesh,IN,82,16.53039932,80.79679871,Asia/Kolkata
VOCB,CJB,Coimbatore International Airport,Coimbatore,Tamil-Nadu,IN,1324,11.02999973,77.04340363,Asia/Kolkata
VOCI,COK,Cochin International Airport,Cochin,Kerala,IN,30,10.15200043,76.40190125,Asia/Kolkata
VOCL,CCJ,Calicut International Airport,Calicut,Kerala,IN,342,11.13679981,75.95529938,Asia/Kolkata
VOCP,CDP,Cuddapah Airport,,Andhra-Pradesh,IN,430,14.51000023,78.77279663,Asia/Kolkata
VOCX,CBD,Car Nicobar Air Force Station,,Andaman-and-Nicobar,IN,5,9.152509689,92.81960297,Asia/Kolkata
VOHS,HYD,Rajiv Gandhi International Airport Shamshabad,Hyderabad,Telangana,IN,2024,17.23131752,78.42985535,Asia/Kolkata
VOHY,BPM,Begumpet Airport,Hyderabad,Telangana,IN,1742,17.4531002,78.46759796,Asia/Kolkata
VOJV,VDY,Vijayanagar Aerodrome (JSW),,Karnataka,IN,1670,15.17496667,76.63494722,Asia/Kolkata
VOMD,IXM,Madurai Airport,Madurai,Tamil-Nadu,IN,459,9.83450985,78.09339905,Asia/Kolkata
VOML,IXE,Mangalore International Airport,Mangalore,Karnataka,IN,337,12.9612999,74.89009857,Asia/Kolkata
VOMM,MAA,Chennai International Airport,Chennai,Tamil-Nadu,IN,52,12.99000549,80.16929626,Asia/Kolkata
VOMY,MYQ,Mysore Airport,Mysore,Karnataka,IN,2349,12.30720043,76.64969635,Asia/Kolkata
VOPB,IXZ,Vir Savarkar International Airport,Port Blair,Andaman-and-Nicobar,IN,14,11.64120007,92.72969818,Asia/Kolkata
VOPC,PNY,Pondicherry Airport,,Tamil-Nadu,IN,118,11.96870041,79.81009674,Asia/Kolkata
VORY,RJA,Rajahmundry Airport,Rajahmundry,Andhra-Pradesh,IN,151,17.11039925,81.81819916,Asia/Kolkata
VOSM,SXV,Salem Airport,,Tamil-Nadu,IN,1008,11.7833004,78.06559753,Asia/Kolkata
VOTJ,TJV,Tanjore Air Force Base,Thanjavur,Tamil-Nadu,IN,253,10.72239971,79.10160065,Asia/Kolkata
VOTP,TIR,Tirupati Airport,Tirupati,Andhra-Pradesh,IN,350,13.63249969,79.54329681,Asia/Kolkata
VOTR,TRZ,Tiruchirapally Civil Airport Airport,Tiruchirappally,Tamil-Nadu,IN,288,10.76539993,78.70970154,Asia/Kolkata
VOTV,TRV,Trivandrum International Airport,Trivandrum,Kerala,IN,15,8.48211956,76.92009735,Asia/Kolkata
VOWA,WGC,Warangal Airport,Warrangal,Telangana,IN,935,17.9144001,79.60220337,Asia/Kolkata
VQPR,PBH,Paro Airport,Paro,Paro,BT,7332,27.40320015,89.42459869,Asia/Thimphu
VRMF,FVM,Fuvahmulah Airport,Fuvahmulah Island,Gnyaviyani-Atoll,MV,17,-0.309722222,73.435,Indian/Maldives
VRMG,GAN,Gan International Airport,Gan,Seenu,MV,6,-0.69334197,73.1556015,Indian/Maldives
VRMH,HAQ,Hanimaadhoo Airport,Haa Dhaalu Atoll,Haa-Dhaalu-Atholhu,MV,4,6.744229794,73.17050171,Indian/Maldives
VRMK,KDO,Kadhdhoo Airport,Kadhdhoo,Laamu,MV,4,1.85916996,73.52189636,Indian/Maldives
VRMM,MLE,Male International Airport,Male,Kaafu-Atoll,MV,6,4.191830158,73.52909851,Indian/Maldives
VRMT,KDM,Kaadedhdhoo Airport,Huvadhu Atoll,Gaafu-Dhaalu-Atholhu,MV,2,0.488130987,72.99690247,Indian/Maldives
VRMV,VAM,Villa Airport,Maamigili,,MV,6,3.470555556,72.83583333,Indian/Maldives
VTBD,DMK,Don Mueang International Airport,Bangkok,Bangkok,TH,9,13.91259956,100.6070023,Asia/Bangkok
VTBH,KKM,Sa Pran Nak Airport,,Lop-Buri,TH,95,14.94939995,100.6429977,Asia/Bangkok
VTBK,KDT,Kamphaeng Saen Airport,Nakhon Pathom,Nakhon-Pathom,TH,30,14.10200024,99.91719818,Asia/Bangkok
VTBO,TDX,Trat Airport,,Trat,TH,105,12.27460003,102.3190002,Asia/Bangkok
VTBS,BKK,Suvarnabhumi Airport,Bangkok,Samut-Prakan,TH,5,13.68109989,100.7470016,Asia/Bangkok
VTBU,UTP,U-Tapao International Airport,Rayong,Rayong,TH,42,12.67990017,101.0049973,Asia/Bangkok
VTCC,CNX,Chiang Mai International Airport,Chiang Mai,Chiang-Mai,TH,1036,18.76679993,98.96260071,Asia/Bangkok
VTCH,HGN,Mae Hong Son Airport,,Mae-Hong-Son,TH,929,19.30130005,97.97579956,Asia/Bangkok
VTCI,PYY,Mae Hong Son Airport,Mae Hong Son,Mae-Hong-Son,TH,1271,19.37199974,98.43699646,Asia/Bangkok
VTCL,LPT,Lampang Airport,,Lampang,TH,811,18.27090073,99.5042038,Asia/Bangkok
VTCN,NNT,Nan Airport,,Nan,TH,685,18.80789948,100.7829971,Asia/Bangkok
VTCP,PRH,Phrae Airport,,Phrae,TH,538,18.13220024,100.1650009,Asia/Bangkok
VTCT,CEI,Chiang Rai International Airport,Chiang Rai,Chiang-Rai,TH,1280,19.95229912,99.88289642,Asia/Bangkok
VTED,BAO,Udorn Air Base,Ban Mak Khaen,Changwat-Udon-Thani,TH,0,17.38299942,102.8000031,Asia/Bangkok
VTPB,PHY,Phetchabun Airport,,Phetchabun,TH,450,16.6760006,101.1949997,Asia/Bangkok
VTPH,HHQ,Hua Hin Airport,Hua Hin,Phetchaburi,TH,62,12.63619995,99.95149994,Asia/Bangkok
VTPI,TKH,Takhli Airport,,Nakhon-Sawan,TH,107,15.27729988,100.2959976,Asia/Bangkok
VTPM,MAQ,Mae Sot Airport,,Tak,TH,690,16.69989967,98.54509735,Asia/Bangkok
VTPO,THS,Sukhothai Airport,,Sukhothai,TH,179,17.23800087,99.81819916,Asia/Bangkok
VTPP,PHS,Phitsanulok Airport,,Phitsanulok,TH,154,16.78289986,100.2789993,Asia/Bangkok
VTPT,TKT,Tak Airport,,Tak,TH,478,16.89599991,99.25330353,Asia/Bangkok
VTPU,UTR,Uttaradit Airport,Uttaradit,Uttaradit,TH,262,17.61700058,100.0999985,Asia/Bangkok
VTSB,URT,Surat Thani Airport,Surat Thani,Surat-Thani,TH,20,9.132599831,99.13559723,Asia/Bangkok
VTSC,NAW,Narathiwat Airport,,Narathiwat,TH,16,6.519919872,101.7429962,Asia/Bangkok
VTSE,CJM,Chumphon Airport,,Chumphon,TH,18,10.71119976,99.36170197,Asia/Bangkok
VTSF,NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Nakhon-Si-Thammarat,TH,13,8.5396204,99.94470215,Asia/Bangkok
VTSG,KBV,Krabi Airport,Krabi,Krabi,TH,82,8.09912014,98.98619843,Asia/Bangkok
VTSH,SGZ,Songkhla Airport,,Songkhla,TH,12,7.186560154,100.6080017,Asia/Bangkok
VTSK,PAN,Pattani Airport,,Pattani,TH,8,6.785459995,101.1539993,Asia/Bangkok
VTSM,USM,Samui Airport,Na Thon (Ko Samui Island),Nakhon-Si-Thammarat,TH,64,9.547789574,100.0619965,Asia/Bangkok
VTSP,HKT,Phuket International Airport,Phuket,Phuket,TH,82,8.113200188,98.31690216,Asia/Bangkok
VTSR,UNN,Ranong Airport,,Ranong,TH,57,9.777620316,98.58550262,Asia/Bangkok
VTSS,HDY,Hat Yai International Airport,Hat Yai,Songkhla,TH,90,6.933209896,100.3929977,Asia/Bangkok
VTST,TST,Trang Airport,,Trang,TH,67,7.508739948,99.61660004,Asia/Bangkok
VTUD,UTH,Udon Thani Airport,Udon Thani,Changwat-Udon-Thani,TH,579,17.38640022,102.788002,Asia/Bangkok
VTUI,SNO,Sakon Nakhon Airport,,Sakon-Nakhon,TH,529,17.19510078,104.1190033,Asia/Bangkok
VTUK,KKC,Khon Kaen Airport,Khon Kaen,Khon-Kaen,TH,670,16.46660042,102.7839966,Asia/Bangkok
VTUL,LOE,Loei Airport,,Loei,TH,860,17.43910027,101.7220001,Asia/Bangkok
VTUO,BFV,Buri Ram Airport,,Buriram,TH,590,15.22949982,103.2529984,Asia/Bangkok
VTUQ,NAK,Nakhon Ratchasima Airport,,Nakhon-Ratchasima,TH,765,14.94950008,102.3130035,Asia/Bangkok
VTUU,UBP,Ubon Ratchathani Airport,Ubon Ratchathani,Changwat-Ubon-Ratchathani,TH,406,15.25129986,104.8700027,Asia/Bangkok
VTUV,ROI,Roi Et Airport,,Roi-Et,TH,451,16.11680031,103.7740021,Asia/Bangkok
VTUW,KOP,Nakhon Phanom Airport,,Nakhon-Phanom,TH,587,17.38380051,104.6429977,Asia/Bangkok
VVBM,BMV,Buon Ma Thuot Airport,Buon Ma Thuot,Ha-Nội,VN,1729,12.66829968,108.1200027,Asia/Ho_Chi_Minh
VVCA,VCL,Chu Lai International Airport,Dung Quat Bay,,VN,10,15.40330029,108.7060013,Asia/Ho_Chi_Minh
VVCI,HPH,Cat Bi International Airport,Haiphong,Hải-Phòng,VN,6,20.81940079,106.7249985,Asia/Ho_Chi_Minh
VVCM,CAH,Ca Mau Airport,Ca Mau City,Cần-Thơ,VN,6,9.177666667,105.1777778,Asia/Ho_Chi_Minh
VVCR,CXR,Cam Ranh Airport,Nha Trang,Khanh-Hòa,VN,40,11.99820042,109.2190018,Asia/Ho_Chi_Minh
VVCS,VCS,Co Ong Airport,Con Ong,Bà-Rịa-Vũng-Tàu,VN,20,8.731829643,106.6330032,Asia/Ho_Chi_Minh
VVCT,VCA,Tra Noc Airport,Can Tho,Lào-Cai,VN,9,10.08510017,105.711998,Asia/Ho_Chi_Minh
VVDB,DIN,Dien Bien Phu Airport,Dien Bien Phu,Lai-Châu,VN,1611,21.39749908,103.0080032,Asia/Ho_Chi_Minh
VVDH,VDH,Dong Hoi Airport,Dong Hoi,Yên-Bai,VN,59,17.515,106.590556,Asia/Ho_Chi_Minh
VVDL,DLI,Lien Khuong Airport,Dalat,Lâm-Đồng,VN,3156,11.75,108.3669968,Asia/Ho_Chi_Minh
VVDN,DAD,Da Nang International Airport,Da Nang,Đà-Nẵng,VN,33,16.04389954,108.1989975,Asia/Ho_Chi_Minh
VVNB,HAN,Noi Bai International Airport,Hanoi,Ha-Nội,VN,39,21.22120094,105.8069992,Asia/Ho_Chi_Minh
VVNS,SQH,Na-San Airport,Son-La,Sơn-La,VN,2133,21.21699905,104.0329971,Asia/Ho_Chi_Minh
VVNT,NHA,Nha Trang Air Base,Nha Trang,Khanh-Hòa,VN,20,12.22749996,109.1920013,Asia/Ho_Chi_Minh
VVPB,HUI,Phu Bai Airport,Hue,Bắc-Ninh,VN,48,16.4015007,107.7030029,Asia/Ho_Chi_Minh
VVPC,UIH,Phu Cat Airport,Quy Nohn,Khanh-Hòa,VN,80,13.95499992,109.0419998,Asia/Ho_Chi_Minh
VVPK,PXU,Pleiku Airport,Pleiku,,VN,2434,14.00450039,108.0169983,Asia/Ho_Chi_Minh
VVPQ,PQC,Phu Quoc Airport,Duong Dong,Bình-Thuận,VN,23,10.22700024,103.9670029,Asia/Ho_Chi_Minh
VVPR,PHA,Phan Rang Airport,Phan Rang,Tuyên-Quang,VN,101,11.6335001,108.9520035,Asia/Ho_Chi_Minh
VVPT,PHH,Phan Thiet Airport,Phan Thiet,Bình-Thuận,VN,0,10.90639973,108.0690002,Asia/Ho_Chi_Minh
VVRG,VKG,Rach Gia Airport,Rach Gia,Bình-Thuận,VN,7,9.958029972,105.1323795,Asia/Ho_Chi_Minh
VVTH,TBB,Dong Tac Airport,Tuy Hoa,Vĩnh-Long,VN,20,13.04959965,109.3339996,Asia/Ho_Chi_Minh
VVTS,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,Ho-Chi-Minh-City,VN,33,10.81879997,106.6520004,Asia/Ho_Chi_Minh
VVVH,VII,Vinh Airport,Vinh,Nghệ-An,VN,23,18.73760033,105.6709976,Asia/Ho_Chi_Minh
VVVT,VTG,Vung Tau Airport,Vung Tau,Bà-Rịa-Vũng-Tàu,VN,13,10.37250042,107.0950012,Asia/Ho_Chi_Minh
VYBG,NYU,Bagan Airport,Nyaung U,Mandalay,MM,312,21.17880058,94.93019867,Asia/Yangon
VYBM,BMO,Banmaw Airport,Banmaw,Kachin,MM,370,24.2689991,97.24620056,Asia/Yangon
VYDW,TVY,Dawei Airport,Dawei,Tanintharyi,MM,84,14.10389996,98.20359802,Asia/Yangon
VYEL,NYT,Naypyidaw Airport,Pyinmana,Mandalay,MM,302,19.62350082,96.2009964,Asia/Yangon
VYGG,GAW,Gangaw Airport,Gangaw,Magway,MM,200,22.17469978,94.13439941,Asia/Yangon
VYGW,GWA,Gwa Airport,Gwa,Rakhine,MM,10,17.60000038,94.58329773,Asia/Yangon
VYHH,HEH,Heho Airport,Heho,Shan,MM,3858,20.74699974,96.79199982,Asia/Yangon
VYHL,HOX,Hommalinn Airport,Hommalinn,Sagain,MM,534,24.89959908,94.91400146,Asia/Yangon
VYHN,TIO,Tilin Airport,Tilin,Magway,MM,1385,21.70000076,94.09999847,Asia/Yangon
VYKG,KET,Kengtung Airport,Kengtung,Shan,MM,2798,21.3015995,99.63600159,Asia/Yangon
VYKI,KHM,Kanti Airport,Kanti,Sagain,MM,6000,25.98830032,95.67440033,Asia/Yangon
VYKL,KMV,Kalay Airport,Kalemyo,Sagain,MM,499,23.18880081,94.05110168,Asia/Yangon
VYKP,KYP,Kyaukpyu Airport,Kyaukpyu,Rakhine,MM,20,19.42639923,93.53479767,Asia/Yangon
VYKT,KAW,Kawthoung Airport,Kawthoung,Tanintharyi,MM,180,10.04930019,98.53800201,Asia/Yangon
VYKU,KYT,Kyauktu Airport,Kyauktu,Magway,MM,1250,21.39999962,94.13330078,Asia/Yangon
VYLK,LIW,Loikaw Airport,Loikaw,Kayah,MM,2940,19.69149971,97.21479797,Asia/Yangon
VYLS,LSH,Lashio Airport,Lashio,Shan,MM,2450,22.97789955,97.75219727,Asia/Yangon
VYMD,MDL,Mandalay International Airport,Mandalay,Mandalay,MM,300,21.70219994,95.97789764,Asia/Yangon
VYME,MGZ,Myeik Airport,Mkeik,Tanintharyi,MM,75,12.43980026,98.62149811,Asia/Yangon
VYMK,MYT,Myitkyina Airport,Myitkyina,Kachin,MM,475,25.38360024,97.35189819,Asia/Yangon
VYMM,MNU,Mawlamyine Airport,Mawlamyine,Mon,MM,52,16.44470024,97.66069794,Asia/Yangon
VYMN,MGU,Manaung Airport,Manaung,Rakhine,MM,102,18.8458004,93.68890381,Asia/Yangon
VYMO,MOE,Momeik Airport,,Shan,MM,600,23.09250069,96.64530182,Asia/Yangon
VYMS,MOG,Mong Hsat Airport,Mong Hsat,Shan,MM,1875,20.51679993,99.25679779,Asia/Yangon
VYMT,MGK,Mong Tong Airport,Mong Tong,Shan,MM,1840,20.29669952,98.89890289,Asia/Yangon
VYMW,MWQ,Magway Airport,Magway,Magway,MM,279,20.16559982,94.94139862,Asia/Yangon
VYNS,NMS,Namsang Airport,Namsang,Shan,MM,3100,20.89049912,97.73590088,Asia/Yangon
VYNT,NMT,Namtu Airport,Namtu,Shan,MM,2000,23.08300018,97.38300323,Asia/Yangon
VYPA,PAA,Hpa-N Airport,Hpa-N,Kayin,MM,150,16.89369965,97.67459869,Asia/Yangon
VYPK,PAU,Pauk Airport,Pauk,Magway,MM,249,21.44919968,94.48690033,Asia/Yangon
VYPN,BSX,Pathein Airport,Pathein,Ayeyarwady,MM,20,16.81520081,94.7798996,Asia/Yangon
VYPP,PPU,Hpapun Airport,Pa Pun,Kayin,MM,300,18.06669998,97.44979858,Asia/Yangon
VYPT,PBU,Putao Airport,Putao,Kachin,MM,1500,27.32990074,97.42630005,Asia/Yangon
VYPU,PKK,Pakhokku Airport,Pakhokku,Magway,MM,151,21.4043,95.11125,Asia/Yangon
VYPY,PRU,Pyay Airport,Pye,Bago,MM,120,18.82449913,95.26599884,Asia/Yangon
VYSW,AKY,Sittwe Airport,Sittwe,Rakhine,MM,27,20.13269997,92.87259674,Asia/Yangon
VYTD,SNW,Thandwe Airport,Thandwe,Rakhine,MM,20,18.46069908,94.30010223,Asia/Yangon
VYTL,THL,Tachileik Airport,Tachileik,Shan,MM,1280,20.48380089,99.93540192,Asia/Yangon
VYYE,XYE,Ye Airport,Ye,Mon,MM,30,15.30000019,97.86699677,Asia/Yangon
VYYY,RGN,Yangon International Airport,Yangon,Yangon,MM,109,16.90730095,96.1332016,Asia/Yangon
WAAA,UPG,Hasanuddin International Airport,Ujung Pandang-Celebes Island,South-Sulawesi,ID,47,-5.061629772,119.5540009,Asia/Makassar
WABB,BIK,Frans Kaisiepo Airport,Biak-Supiori Island,Papua,ID,46,-1.190019965,136.1080017,Asia/Jayapura
WABD,ONI,Moanamani Airport,Moanamani-Papua Island,Papua,ID,5204,-3.983402014,136.0832977,Asia/Jayapura
WABF,FOO,Kornasoren Airfield,Kornasoren-Numfoor Island,Papua,ID,13,-0.936325014,134.871994,Asia/Jayapura
WABG,WET,Wagethe Airport,Wagethe-Papua Island,Papua,ID,5627,-4.044229984,136.2779999,Asia/Jayapura
WABI,NBX,Nabire Airport,Nabire-Papua Island,Papua,ID,20,-3.368180037,135.4960022,Asia/Jayapura
WABL,ILA,Illaga Airport,Illaga-Papua Island,Papua,ID,6307,-3.833280087,137.5829926,Asia/Jayapura
WABN,KOX,Kokonau Airport,Kokonau-Papua Island,,ID,9,-4.716667175,136.4333344,Asia/Jayapura
WABO,ZRI,Serui Airport,Serui-Japen Island,Papua,ID,50,-1.875579953,136.2409973,Asia/Jayapura
WABP,TIM,Moses Kilangin Airport,Timika-Papua Island,Papua,ID,103,-4.528279781,136.8869934,Asia/Jayapura
WABT,EWI,Enarotali Airport,Enarotali-Papua Island,Papua,ID,5807,-3.925899983,136.3769989,Asia/Jayapura
WADA,AMI,Selaparang Airport,Mataram-Lombok Island,West-Nusa-Tenggara,ID,52,-8.560709953,116.0950012,Asia/Makassar
WADB,BMU,Muhammad Salahuddin Airport,Bima-Sumbawa Island,West-Nusa-Tenggara,ID,3,-8.539649963,118.6869965,Asia/Makassar
WADD,DPS,Ngurah Rai (Bali) International Airport,Denpasar-Bali Island,Bali,ID,14,-8.748169899,115.1669998,Asia/Makassar
WADL,LOP,Bandara International Lombok Airport,Mataram,West-Nusa-Tenggara,ID,319,-8.757322,116.276675,Asia/Makassar
WADS,SWQ,Sumbawa Besar Airport,Sumbawa Island,West-Nusa-Tenggara,ID,16,-8.489040375,117.4120026,Asia/Makassar
WADT,TMC,Tambolaka Airport,Waikabubak-Sumba Island,East-Nusa-Tenggara,ID,161,-9.409720421,119.2440033,Asia/Makassar
WADW,WGP,Waingapu Airport,Waingapu-Sumba Island,East-Nusa-Tenggara,ID,33,-9.669219971,120.302002,Asia/Makassar
WAJA,ARJ,Arso Airport,Arso-Papua Island,Papua,ID,208,-2.93333292,140.7833405,Asia/Jayapura
WAJB,BUI,Bokondini Airport,Bokondini-Papua Island,,ID,9104,-3.583645105,138.5334473,Asia/Jayapura
WAJI,ZRM,Sarmi Airport,Sarmi-Papua Island,Papua,ID,3,-1.86954999,138.75,Asia/Jayapura
WAJJ,DJJ,Sentani Airport,Jayapura-Papua Island,Papua,ID,289,-2.576950073,140.5160065,Asia/Jayapura
WAJL,LHI,Lereh Airport,Lereh-Papua Island,Papua,ID,1317,-3.127899885,139.9429932,Asia/Jayapura
WAJM,LII,Mulia Airport,Mulia-Papua Island,Papua,ID,6527,-3.709470034,137.9759979,Asia/Jayapura
WAJO,OKL,Oksibil Airport,Oksibil-Papua Island,Papua,ID,2500,-5.091060162,140.6100006,Asia/Jayapura
WAJR,WAR,Waris Airport,Waris-Papua Island,Papua,ID,1,-3.222429991,140.9790039,Asia/Jayapura
WAJS,SEH,Senggeh Airport,Senggeh-Papua Island,Papua,ID,914,-3.433330059,140.8170013,Asia/Jayapura
WAJU,UBR,Ubrub Airport,Ubrub-Papua Island,Papua,ID,1370,-3.666670084,140.8500061,Asia/Jayapura
WAJW,WMX,Wamena Airport,Wamena-Papua Island,Papua,ID,5085,-4.102509975,138.9570007,Asia/Jayapura
WAKD,MDP,Mindiptana Airport,Mindiptana-Papua Island,Papua,ID,157,-5.75,140.3670044,Asia/Jayapura
WAKE,BXD,Bade Airport,Bade-Papua Island,Papua,ID,59,-7.714630127,139.5749969,Asia/Jayapura
WAKK,MKQ,Mopah Airport,Merauke-Papua Island,Papua,ID,10,-8.520290375,140.4179993,Asia/Jayapura
WAKO,OKQ,Okaba Airport,Okaba-Papua Island,Papua,ID,23,-8.088219643,139.7189941,Asia/Jayapura
WAKP,KEI,Kepi Airport,Kepi-Papua Island,Papua,ID,67,-6.594369888,139.3569946,Asia/Jayapura
WAKT,TMH,Tanah Merah Airport,Tanah Merah-Papua Island,Papua,ID,57,-6.099219799,140.2980042,Asia/Jayapura
WALG,TJS,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,East-Kalimantan,ID,10,2.836410046,117.3740005,Asia/Makassar
WALJ,DTD,Datadawai Airport,Datadawai-Borneo Island,East-Kalimantan,ID,229,0.626,116.6006,Asia/Makassar
WALK,BEJ,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,East-Kalimantan,ID,59,2.155499935,117.4319992,Asia/Makassar
WALL,BPN,Sepinggan International Airport,Balikpapan-Borneo Island,East-Kalimantan,ID,12,-1.268270016,116.8939972,Asia/Makassar
WALR,TRK,Juwata Airport,Tarakan Island,East-Kalimantan,ID,20,3.326689959,117.5660019,Asia/Makassar
WALS,SRI,Temindung Airport,Samarinda-Borneo Island,East-Kalimantan,ID,33,-0.484530985,117.1569977,Asia/Makassar
WALT,TSX,Tanjung Santan Airport,Santan-Borneo Island,East-Kalimantan,ID,121,-0.092973001,117.4530029,Asia/Makassar
WALV,BYQ,Bunyu Airport,Bunju Island,North-Kalimantan,ID,118,3.455719948,117.8669968,Asia/Makassar
WAMA,GLX,Gamarmalamo Airport,Galela-Celebes Island,North-Maluku,ID,180,1.83833003,127.7860031,Asia/Jayapura
WAMG,GTO,Jalaluddin Airport,Gorontalo-Celebes Island,Gorontalo,ID,105,0.637118995,122.8499985,Asia/Makassar
WAMH,NAH,Naha Airport,Tahuna-Sangihe Island,North-Sulawesi,ID,16,3.683209896,125.5279999,Asia/Makassar
WAMI,TLI,Toli Toli Airport,Toli Toli-Celebes Island,,ID,40,-1.029770017,120.8170013,Asia/Makassar
WAMJ,GEB,Gebe Airport,Gebe Island,Maluku,ID,125,-0.078888997,129.4579926,Asia/Jayapura
WAMK,KAZ,Kao Airport,Kao-Celebes Island,North-Maluku,ID,27,1.185279965,127.8960037,Asia/Jayapura
WAML,PLW,Mutiara Airport,Palu-Celebes Island,Central-Sulawesi,ID,284,-0.918542028,119.9100037,Asia/Makassar
WAMM,MDC,Sam Ratulangi Airport,Manado-Celebes Island,North-Sulawesi,ID,264,1.54926002,124.9260025,Asia/Makassar
WAMN,MNA,Melangguane Airport,Karakelong Island,North-Sulawesi,ID,3,4.006939888,126.6729965,Asia/Makassar
WAMP,PSJ,Kasiguncu Airport,Poso-Celebes Island,Central-Sulawesi,ID,174,-1.416749954,120.6579971,Asia/Makassar
WAMR,OTI,Pitu Airport,Gotalalamo-Morotai Island,Maluku,ID,49,2.04598999,128.3249969,Asia/Jayapura
WAMT,TTE,Sultan Khairun Babullah Airport,Sango-Ternate Island,North-Maluku,ID,49,0.831413984,127.3809967,Asia/Jayapura
WAMW,LUW,Bubung Airport,Luwok-Celebes Island,Central-Sulawesi,ID,56,-1.038920045,122.7720032,Asia/Makassar
WAMY,UOL,Buol Airport,Buol-Celebes Island,Central-Sulawesi,ID,5,1.159049988,121.4280014,Asia/Makassar
WAOC,BTW,Batu Licin Airport,Batu Licin-Borneo Island,South-Kalimantan,ID,3,-3.412410021,115.9950027,Asia/Makassar
WAOI,PKN,Iskandar Airport,Pangkalanbun-Borneo Island,Central-Kalimantan,ID,75,-2.705199957,111.6729965,Asia/Jakarta
WAOK,KBU,Stagen Airport,Laut Island,South-Kalimantan,ID,4,-3.294719935,116.1650009,Asia/Makassar
WAOM,MTW,Beringin Airport,Murateweh-Borneo Island,Central-Kalimantan,ID,126,-0.940325022,114.8938751,Asia/Jakarta
WAON,TJG,Warukin Airport,Tanta-Tabalong-Borneo Island,South-Kalimantan,ID,197,-2.216559887,115.435997,Asia/Makassar
WAOO,BDJ,Syamsudin Noor Airport,Banjarmasin-Borneo Island,South-Kalimantan,ID,66,-3.442359924,114.7630005,Asia/Makassar
WAOP,PKY,Tjilik Riwut Airport,Palangkaraya-Kalimantan Tengah,Central-Kalimantan,ID,82,-2.225130081,113.9430008,Asia/Jakarta
WAOS,SMQ,Sampit(Hasan) Airport,Sampit-Borneo Island,Central-Kalimantan,ID,50,-2.499190092,112.9749985,Asia/Pontianak
WAPA,AHI,Amahai Airport,Amahai-Seram Island,Maluku,ID,29,-3.34800005,128.9259949,Asia/Jayapura
WAPD,DOB,Dobo Airport,Dobo-Kobror Island,Maluku,ID,15,-5.772220135,134.2120056,Asia/Jayapura
WAPE,MAL,Mangole Airport Falabisahaya,Mangole Island,North-Maluku,ID,889,-1.87579,125.8300018,Asia/Jayapura
WAPG,NRE,Namrole Airport,Namrole-Buru Island,Maluku,ID,997,-3.82081008,126.7180023,Asia/Jayapura
WAPH,LAH,Oesman Sadik Airport Labuha,Labuha-Halmahera Island,North-Maluku,ID,49,-0.635258973,127.5019989,Asia/Jayapura
WAPI,SXK,Saumlaki Airport,Saumlaki-Yamdena Island,Maluku,ID,218,-7.988609791,131.3059998,Asia/Jayapura
WAPK,BJK,Nangasuri Airport,Maikoor Island,Maluku,ID,82,-6.06619978,134.2740021,Asia/Jayapura
WAPL,LUV,Dumatumbun Airport,Langgur-Seram Island,Maluku,ID,10,-5.66162014,132.7310028,Asia/Jayapura
WAPN,SQN,Emalamo Sanana Airport,Sanana-Seram Island,North-Maluku,ID,39,-2.080509901,125.9670029,Asia/Jayapura
WAPP,AMQ,Pattimura Airport Ambon,Ambon,Maluku,ID,33,-3.710259914,128.0890045,Asia/Jayapura
WAPR,NAM,Namlea Airport,Namlea-Buru Island,Maluku,ID,41,-3.235569954,127.0999985,Asia/Jayapura
WAPT,TAX,Taliabu Island Airport,Tikong-Taliabu Island,North-Maluku,ID,9,-1.642629981,124.5589981,Asia/Jayapura
WARA,MLG,Abdul Rachman Saleh Airport,Malang-Java Island,East-Java,ID,1726,-7.926559925,112.7149963,Asia/Jakarta
WARC,CPF,Cepu Airport,Tjepu-Java Island,Central-Java,ID,131,-7.194841667,111.5481667,Asia/Jakarta
WARJ,JOG,Adi Sutjipto International Airport,Yogyakarta-Java Island,Yogyakarta,ID,350,-7.788179874,110.4319992,Asia/Jakarta
WARQ,SOC,Adi Sumarmo Wiryokusumo Airport,Sukarata(Solo)-Java Island,Central-Java,ID,421,-7.516089916,110.7570038,Asia/Jakarta
WARR,SUB,Juanda International Airport,Surabaya,East-Java,ID,9,-7.379829884,112.7870026,Asia/Jakarta
