aircraft_id,aircraft_manufacturer,model,msn,delivery_date,first_flight_date,build_year,current_status
11919,Bombardier,DHC 6,803,02-15-84,,1984,Active
1890,Bombardier,DHC 6,804,07-14-83,,1983,Written Off
33792,Bombardier,DHC 6,805,03-27-84,,1984,Stored
17733,Bombardier,DHC 6,806,03-27-84,,1984,Written Off
14547,Bombardier,DHC 6,807,09-14-84,,1984,Active
10066,Bombardier,DHC 6,808,06-05-84,,1984,Active
31163,Bombardier,DHC 6,809,05-02-84,,1984,Active
33319,Bombardier,DHC 6,81,11-16-67,,1967,Stored
21418,Bombardier,DHC 6,810,05-15-84,,1984,Active
6097,Bombardier,DHC 6,811,06-01-84,,1984,Stored
9710,Bombardier,DHC 6,812,09-26-84,,1984,Active
5203,Bombardier,DHC 6,813,08-07-84,,1984,Stored
5710,Bombardier,DHC 6,814,10-12-84,,1984,Active
2504,Bombardier,DHC 6,815,02-06-85,,1985,Active
33326,Bombardier,DHC 6,816,02-21-85,,1985,Stored
26528,Bombardier,DHC 6,817,04-18-85,,1985,Stored
4974,Bombardier,DHC 6,818,03-06-85,,1985,Written Off
11420,Bombardier,DHC 6,819,04-02-85,,1985,Written Off
24587,Bombardier,DHC 6,82,12-11-67,,1967,Active
21710,Bombardier,DHC 6,820,04-30-85,,1985,Active
34751,Bombardier,DHC 6,821,05-30-85,,1985,Active
17808,Bombardier,DHC 6,822,07-07-85,,1985,Active
26575,Bombardier,DHC 6,823,07-08-85,,1985,Active
6337,Bombardier,DHC 6,824,08-11-85,,1985,Active
40743,Bombardier,DHC 6,825,08-20-85,,1985,Active
26687,Bombardier,DHC 6,826,09-05-85,,1985,Active
26689,Bombardier,DHC 6,827,09-03-85,,1985,Active
31559,Bombardier,DHC 6,828,09-18-85,,1985,Written Off
11918,Bombardier,DHC 6,829,10-01-85,,1985,Active
23079,Bombardier,DHC 6,83,11-30-67,,1967,Written Off
10190,Bombardier,DHC 6,830,12-12-85,,1985,Stored
17772,Bombardier,DHC 6,831,05-30-86,,1986,Stored
14544,Bombardier,DHC 6,832,12-26-86,,1986,Written Off
33318,Bombardier,DHC 6,833,01-05-87,,1987,Active
33800,Bombardier,DHC 6,834,01-05-87,,1987,Active
33320,Bombardier,DHC 6,835,02-09-87,,1987,Stored
8346,Bombardier,DHC 6,836,06-01-88,,1988,Active
722,Bombardier,DHC 6,837,12-12-88,,1988,Active
5205,Bombardier,DHC 6,838,12-12-88,,1988,Active
14543,Bombardier,DHC 6,839,07-29-88,,1988,Active
5429,Bombardier,DHC 6,84,02-24-68,,1968,Written Off
33314,Bombardier,DHC 6,840,09-09-88,,1988,Active
33336,Bombardier,DHC 6,841,10-05-88,,1988,Active
5196,Bombardier,DHC 6,842,11-22-88,,1988,Active
6095,Bombardier,DHC 6,843,12-30-88,,1988,Written Off
33337,Bombardier,DHC 6,844,12-30-88,,1988,Stored
2505,Bombardier,DHC 6,85,01-16-68,,1968,Written Off
17759,Bombardier,DHC 6,86,12-01-67,,1967,Written Off
10067,Bombardier,DHC 6,87,12-04-67,,1967,Stored
22460,Bombardier,DHC 6,88,02-29-68,,1968,Active
13706,Bombardier,DHC 6,89,01-05-68,,1967,Active
25795,Bombardier,DHC 6,9,01-24-68,,1966,Stored
3373,Bombardier,DHC 6,90,12-20-67,,1967,Active
36172,Bombardier,DHC 6,91,03-08-68,,1967,Stored
33821,Bombardier,DHC 6,92,05-27-68,,1967,Stored
29153,Bombardier,DHC 6,93,01-05-68,,1967,Stored
5420,Bombardier,DHC 6,94,03-05-68,,1968,Active
21441,Bombardier,DHC 6,95,03-18-68,,1968,Written Off
11068,Bombardier,DHC 6,96,12-29-68,,1968,Active
27488,Bombardier,DHC 6,97,01-26-68,,1968,Active
26049,Bombardier,DHC 6,98,01-26-68,,1968,Written Off
33850,Bombardier,DHC 6,99,03-23-68,,1968,Active
17786,Bombardier,DHC 7,1,,,1975,Stored
9993,Bombardier,DHC 7,10,02-16-79,,1979,Active
6776,Bombardier,DHC 7,100,06-27-84,,1984,Active
27898,Bombardier,DHC 7,101,12-14-84,,1984,Stored
2506,Bombardier,DHC 7,102,05-29-86,,1985,Active
32045,Bombardier,DHC 7,103,01-25-85,,1985,Stored
33369,Bombardier,DHC 7,104,04-23-85,,1985,Active
32028,Bombardier,DHC 7,105,07-27-84,,1984,Active
31713,Bombardier,DHC 7,106,05-31-85,,1985,Active
13040,Bombardier,DHC 7,107,07-30-85,,1985,Stored
33804,Bombardier,DHC 7,108,05-27-87,,1987,Stored
35247,Bombardier,DHC 7,109,01-15-88,,1988,Stored
32280,Bombardier,DHC 7,11,06-07-79,,1979,Stored
1608,Bombardier,DHC 7,110,04-13-88,,1988,Stored
10065,Bombardier,DHC 7,111,05-02-88,,1988,Active
16977,Bombardier,DHC 7,112,06-09-88,,1988,Stored
27897,Bombardier,DHC 7,113,12-09-88,,1988,Stored
26048,Bombardier,DHC 7,12,09-21-79,,1979,Stored
14069,Bombardier,DHC 7,13,07-24-79,,1979,Stored
17807,Bombardier,DHC 7,14,09-11-79,,1979,Stored
4987,Bombardier,DHC 7,15,11-02-79,,1979,Written Off
35908,Bombardier,DHC 7,16,11-27-79,,1979,Stored
3343,Bombardier,DHC 7,17,12-21-79,,1979,Stored
34444,Bombardier,DHC 7,18,12-17-79,,1979,Stored
13370,Bombardier,DHC 7,19,02-14-80,,1980,Stored
35905,Bombardier,DHC 7,2,,,1975,Stored
14209,Bombardier,DHC 7,20,02-29-80,,1980,Stored
634,Bombardier,DHC 7,21,03-28-80,,1980,Stored
5020,Bombardier,DHC 7,22,03-23-80,,1980,Stored
27526,Bombardier,DHC 7,23,04-09-80,,1980,Stored
5028,Bombardier,DHC 7,24,04-30-80,,1980,Stored
3347,Bombardier,DHC 7,25,05-15-80,,1980,Stored
35141,Bombardier,DHC 7,26,05-29-80,,1980,Stored
6098,Bombardier,DHC 7,27,06-26-80,,1980,Stored
35885,Bombardier,DHC 7,28,08-15-80,,1980,Written Off
20267,Bombardier,DHC 7,29,09-09-80,,1980,Stored
31558,Bombardier,DHC 7,3,05-31-78,,1977,Written Off
35185,Bombardier,DHC 7,30,09-26-80,,1980,Active
12630,Bombardier,DHC 7,31,10-31-80,,1980,Stored
5029,Bombardier,DHC 7,32,11-12-80,,1980,Stored
23495,Bombardier,DHC 7,33,11-21-80,,1980,Stored
5027,Bombardier,DHC 7,34,12-19-80,,1980,Active
35330,Bombardier,DHC 7,35,12-16-80,,1980,Stored
35927,Bombardier,DHC 7,36,12-23-80,,1980,Active
8358,Bombardier,DHC 7,37,01-27-81,,1981,Stored
32255,Bombardier,DHC 7,38,02-26-81,,1981,Stored
36029,Bombardier,DHC 7,39,02-17-81,,1981,Stored
546,Bombardier,DHC 7,4,11-21-77,,1977,Stored
24538,Bombardier,DHC 7,40,04-08-81,,1981,Stored
13704,Bombardier,DHC 7,41,03-08-81,,1981,Stored
35902,Bombardier,DHC 7,42,03-25-81,,1981,Stored
26736,Bombardier,DHC 7,43,04-09-81,,1981,Stored
30586,Bombardier,DHC 7,44,04-21-81,,1981,Stored
6021,Bombardier,DHC 7,45,04-23-81,,1981,Stored
26778,Bombardier,DHC 7,46,05-04-81,,1981,Stored
26715,Bombardier,DHC 7,47,05-07-81,,1981,Written Off
33334,Bombardier,DHC 7,48,05-13-81,,1981,Active
20294,Bombardier,DHC 7,49,05-14-81,,1981,Written Off
10077,Bombardier,DHC 7,5,05-02-79,,1978,Stored
8360,Bombardier,DHC 7,50,05-17-81,,1981,Stored
27896,Bombardier,DHC 7,51,05-28-81,,1981,Stored
27895,Bombardier,DHC 7,52,06-05-81,,1981,Stored
33799,Bombardier,DHC 7,53,06-17-81,,1981,Stored
33355,Bombardier,DHC 7,54,08-04-81,,1981,Active
33360,Bombardier,DHC 7,55,07-16-81,,1981,Stored
33077,Bombardier,DHC 7,56,07-28-81,,1981,Stored
33358,Bombardier,DHC 7,57,09-09-81,,1981,Stored
14208,Bombardier,DHC 7,58,09-02-82,,1981,Active
6096,Bombardier,DHC 7,59,09-11-81,,1981,Active
20270,Bombardier,DHC 7,6,12-15-78,,1978,Stored
33769,Bombardier,DHC 7,60,09-29-81,,1981,Stored
10078,Bombardier,DHC 7,61,10-01-81,,1981,Active
5195,Bombardier,DHC 7,62,10-13-81,,1981,Stored
35886,Bombardier,DHC 7,63,11-06-81,,1981,Active
10079,Bombardier,DHC 7,64,10-30-81,,1981,Active
10080,Bombardier,DHC 7,65,01-29-82,,1981,Active
3331,Bombardier,DHC 7,66,12-31-81,,1981,Stored
32026,Bombardier,DHC 7,67,12-09-81,,1981,Written Off
32064,Bombardier,DHC 7,68,05-31-82,,1981,Stored
23624,Bombardier,DHC 7,69,12-10-81,,1981,Stored
31977,Bombardier,DHC 7,7,06-08-78,,1978,Stored
33775,Bombardier,DHC 7,70,12-17-81,,1981,Stored
17787,Bombardier,DHC 7,71,10-13-82,,1981,Stored
19451,Bombardier,DHC 7,72,02-02-82,,1981,Stored
11423,Bombardier,DHC 7,73,02-25-82,,1982,Stored
36027,Bombardier,DHC 7,74,05-22-82,,1982,Active
35882,Bombardier,DHC 7,75,02-26-82,,1982,Stored
23208,Bombardier,DHC 7,76,04-08-82,,1982,Active
33020,Bombardier,DHC 7,77,04-26-82,,1982,Stored
34445,Bombardier,DHC 7,78,11-10-82,,1982,Stored
7940,Bombardier,DHC 7,79,05-28-82,,1982,Stored
35809,Bombardier,DHC 7,8,08-24-79,,1979,Stored
35184,Bombardier,DHC 7,80,05-03-82,,1982,Stored
5067,Bombardier,DHC 7,81,05-05-82,,1982,Active
18940,Bombardier,DHC 7,82,05-12-82,,1982,Stored
8368,Bombardier,DHC 7,83,05-19-82,,1982,Stored
29195,Bombardier,DHC 7,84,04-08-83,,1982,Written Off
26326,Bombardier,DHC 7,85,07-22-82,,1982,Active
35880,Bombardier,DHC 7,86,07-07-82,,1982,Stored
35333,Bombardier,DHC 7,87,11-13-83,,1982,Stored
14210,Bombardier,DHC 7,88,11-13-83,,1983,Active
35331,Bombardier,DHC 7,89,11-17-82,,1982,Written Off
6009,Bombardier,DHC 7,9,07-31-78,,1978,Stored
33359,Bombardier,DHC 7,90,01-20-84,,1982,Stored
32258,Bombardier,DHC 7,91,03-15-83,,1983,Stored
10104,Bombardier,DHC 7,92,01-20-84,,1982,Stored
5065,Bombardier,DHC 7,93,02-17-84,,1983,Stored
36032,Bombardier,DHC 7,94,11-30-82,,1982,Stored
10082,Bombardier,DHC 7,95,03-09-83,,1983,Written Off
10081,Bombardier,DHC 7,96,02-21-84,,1984,Stored
3346,Bombardier,DHC 7,97,02-21-84,,1984,Stored
22451,Bombardier,DHC 7,98,06-05-84,,1984,Active
5033,Bombardier,DHC 7,99,07-11-84,,1984,Active
24606,Bombardier,DHC 8,1,,,1983,Stored
38217,Bombardier,DHC 8,10,04-29-85,04-01-85,1985,Active
38416,Bombardier,DHC 8,100,02-26-91,07-01-91,1991,Stored
38368,Bombardier,DHC 8,101,05-06-88,05-01-88,1988,Stored
38276,Bombardier,DHC 8,102,05-25-88,05-01-88,1988,Stored
38294,Bombardier,DHC 8,103,10-01-90,10-01-90,1990,Active
14258,Bombardier,DHC 8,104,06-13-88,06-01-88,1988,Active
38240,Bombardier,DHC 8,105,06-17-88,06-01-88,1988,Active
38192,Bombardier,DHC 8,106,06-23-88,06-01-88,1988,Stored
10259,Bombardier,DHC 8,107,05-07-91,05-01-91,1990,Active
1301,Bombardier,DHC 8,108,02-26-91,07-01-92,1988,Stored
38297,Bombardier,DHC 8,109,07-14-88,07-01-88,1988,Active
17201,Bombardier,DHC 8,11,05-21-85,05-01-85,1985,Scrapped
8485,Bombardier,DHC 8,110,08-11-88,08-01-88,1988,Written Off
38325,Bombardier,DHC 8,111,08-19-88,08-01-88,1988,Active
38225,Bombardier,DHC 8,112,08-30-88,08-01-88,1988,Active
38193,Bombardier,DHC 8,113,09-29-88,08-01-88,1988,Stored
25829,Bombardier,DHC 8,114,09-13-88,09-01-88,1988,Active
38374,Bombardier,DHC 8,115,09-20-88,09-01-88,1988,Active
38503,Bombardier,DHC 8,116,07-28-89,07-01-89,1989,Stored
38383,Bombardier,DHC 8,117,09-30-88,09-01-88,1988,Active
38358,Bombardier,DHC 8,118,10-12-88,10-01-88,1988,Active
22471,Bombardier,DHC 8,119,10-13-88,10-01-88,1988,Active
14181,Bombardier,DHC 8,12,11-25-85,11-01-85,1985,Active
38282,Bombardier,DHC 8,120,10-25-88,10-01-88,1988,Active
17199,Bombardier,DHC 8,121,11-01-88,11-01-88,1988,Active
38194,Bombardier,DHC 8,122,11-09-88,11-01-88,1988,Active
38359,Bombardier,DHC 8,123,11-23-88,11-01-88,1988,Active
14324,Bombardier,DHC 8,124,02-28-89,02-01-89,1989,Active
38236,Bombardier,DHC 8,125,12-02-88,12-01-88,1988,Written Off
38222,Bombardier,DHC 8,126,12-02-88,12-01-88,1988,Active
38373,Bombardier,DHC 8,127,12-20-88,12-01-88,1988,Active
38256,Bombardier,DHC 8,128,12-21-88,12-01-88,1988,Stored
38335,Bombardier,DHC 8,129,12-30-88,12-01-88,1988,Active
38262,Bombardier,DHC 8,13,07-09-85,07-01-85,1985,Active
38375,Bombardier,DHC 8,130,01-10-89,01-01-89,1989,Active
22483,Bombardier,DHC 8,131,06-14-89,05-01-89,1989,Active
38409,Bombardier,DHC 8,132,01-17-89,01-01-89,1989,Stored
38234,Bombardier,DHC 8,133,01-25-89,01-01-89,1989,Stored
28076,Bombardier,DHC 8,134,01-31-89,02-01-89,1989,Stored
38352,Bombardier,DHC 8,135,02-13-89,02-01-89,1989,Active
5488,Bombardier,DHC 8,136,02-15-89,02-01-89,1989,Stored
14293,Bombardier,DHC 8,137,07-18-89,07-01-89,1989,Active
8480,Bombardier,DHC 8,138,03-01-89,03-01-89,1989,Active
38186,Bombardier,DHC 8,139,03-06-89,03-01-89,1989,Stored
38421,Bombardier,DHC 8,14,09-05-85,09-01-85,1985,Active
38298,Bombardier,DHC 8,140,05-04-89,04-01-89,1989,Stored
38293,Bombardier,DHC 8,141,03-23-89,03-01-89,1989,Stored
38301,Bombardier,DHC 8,142,03-20-89,03-01-89,1989,Stored
14304,Bombardier,DHC 8,143,09-14-89,09-01-89,1989,Active
11883,Bombardier,DHC 8,144,03-31-89,04-01-89,1989,Stored
5483,Bombardier,DHC 8,145,03-31-89,03-01-89,1989,Active
38269,Bombardier,DHC 8,146,04-18-89,04-01-89,1989,Stored
8488,Bombardier,DHC 8,147,04-18-89,04-01-89,1989,Stored
4949,Bombardier,DHC 8,148,04-21-89,04-01-89,1989,Active
22485,Bombardier,DHC 8,149,10-11-89,10-01-89,1989,Active
38317,Bombardier,DHC 8,15,08-30-85,08-01-85,1985,Scrapped
38224,Bombardier,DHC 8,150,04-28-89,04-01-89,1989,Active
38237,Bombardier,DHC 8,151,05-18-89,05-01-89,1989,Active
38406,Bombardier,DHC 8,152,05-15-89,05-01-89,1989,Stored
22467,Bombardier,DHC 8,153,06-02-89,06-01-89,1989,Active
38419,Bombardier,DHC 8,154,07-07-89,07-01-89,1989,Active
4946,Bombardier,DHC 8,155,06-06-89,06-01-89,1989,Active
8475,Bombardier,DHC 8,156,06-07-89,07-01-89,1989,Active
22466,Bombardier,DHC 8,157,07-07-89,07-01-89,1989,Active
38329,Bombardier,DHC 8,158,06-27-89,06-01-89,1989,Active
25849,Bombardier,DHC 8,159,05-03-90,08-01-89,1989,Written Off
8489,Bombardier,DHC 8,16,09-26-85,10-01-85,1985,Stored
22472,Bombardier,DHC 8,160,06-30-89,06-01-89,1989,Active
10258,Bombardier,DHC 8,161,07-18-89,07-01-89,1989,Active
38400,Bombardier,DHC 8,162,07-26-89,07-01-89,1989,Stored
17198,Bombardier,DHC 8,163,07-28-89,07-01-89,1989,Active
38420,Bombardier,DHC 8,164,05-20-90,09-01-89,1989,Stored
36074,Bombardier,DHC 8,165,08-10-89,08-01-89,1989,Active
35607,Bombardier,DHC 8,166,08-16-89,08-01-89,1989,Stored
14156,Bombardier,DHC 8,167,08-22-89,08-01-89,1989,Active
22476,Bombardier,DHC 8,168,08-29-89,08-01-89,1989,Stored
22491,Bombardier,DHC 8,169,10-29-90,09-01-89,1989,Written Off
38385,Bombardier,DHC 8,17,11-18-85,,1985,Active
38202,Bombardier,DHC 8,170,09-13-89,09-01-89,1989,Active
17203,Bombardier,DHC 8,171,09-12-89,09-01-89,1989,Active
38219,Bombardier,DHC 8,172,09-21-89,09-01-89,1989,Written Off
38388,Bombardier,DHC 8,173,09-21-89,09-01-89,1989,Active
22488,Bombardier,DHC 8,174,10-20-89,10-01-89,1989,Active
8487,Bombardier,DHC 8,175,09-29-89,09-01-89,1989,Active
8490,Bombardier,DHC 8,176,10-12-89,10-01-89,1989,Active
38395,Bombardier,DHC 8,177,10-23-89,10-01-89,1989,Active
39846,Bombardier,DHC 8,178,11-03-89,11-01-89,1989,Stored
10302,Bombardier,DHC 8,179,11-09-89,11-01-89,1989,Active
38257,Bombardier,DHC 8,18,11-08-85,10-01-85,1985,Stored
24284,Bombardier,DHC 8,180,09-27-90,01-01-91,1989,Active
28070,Bombardier,DHC 8,181,11-17-89,11-01-89,1989,Stored
38407,Bombardier,DHC 8,182,11-24-89,11-01-89,1989,Active
38295,Bombardier,DHC 8,183,12-13-89,12-01-89,1989,Stored
38432,Bombardier,DHC 8,184,11-29-90,12-01-90,1989,Active
38328,Bombardier,DHC 8,185,01-29-90,01-01-90,1989,Active
23140,Bombardier,DHC 8,186,12-15-89,12-01-89,1989,Active
28074,Bombardier,DHC 8,187,12-15-89,12-01-89,1989,Stored
38501,Bombardier,DHC 8,188,12-14-90,12-01-90,1989,Active
8179,Bombardier,DHC 8,189,12-28-89,12-01-89,1989,Active
8494,Bombardier,DHC 8,19,11-27-85,11-01-85,1985,Stored
11069,Bombardier,DHC 8,190,12-29-89,12-01-89,1989,Active
38345,Bombardier,DHC 8,191,06-29-90,06-01-90,1990,Stored
26476,Bombardier,DHC 8,192,04-13-90,04-01-90,1990,Stored
38405,Bombardier,DHC 8,193,02-15-90,02-01-90,1990,Active
8506,Bombardier,DHC 8,194,03-30-90,03-01-90,1990,Stored
38211,Bombardier,DHC 8,195,03-02-90,03-01-90,1990,Active
38477,Bombardier,DHC 8,196,04-13-90,04-01-90,1990,Stored
8178,Bombardier,DHC 8,197,02-28-90,03-01-90,1990,Active
38433,Bombardier,DHC 8,198,03-14-90,03-01-90,1990,Active
38274,Bombardier,DHC 8,199,03-07-90,03-01-90,1990,Active
2483,Bombardier,DHC 8,2,,10-26-83,1983,Stored
38264,Bombardier,DHC 8,20,05-12-86,12-01-85,1985,Active
22487,Bombardier,DHC 8,200,03-27-90,03-01-90,1990,Active
38336,Bombardier,DHC 8,201,03-08-90,03-01-90,1990,Stored
38443,Bombardier,DHC 8,202,03-15-91,03-01-91,1990,Active
38199,Bombardier,DHC 8,203,03-30-90,03-01-90,1990,Active
4956,Bombardier,DHC 8,204,03-28-90,03-01-90,1990,Stored
38203,Bombardier,DHC 8,205,03-30-90,03-01-90,1990,Active
38227,Bombardier,DHC 8,206,04-27-90,04-01-90,1990,Stored
38228,Bombardier,DHC 8,207,04-05-90,04-01-90,1990,Active
38403,Bombardier,DHC 8,208,04-23-90,04-01-90,1990,Active
22468,Bombardier,DHC 8,209,04-27-90,04-01-90,1990,Active
38319,Bombardier,DHC 8,21,12-19-85,12-01-85,1985,Stored
12249,Bombardier,DHC 8,210,08-23-90,08-01-90,1990,Written Off
5484,Bombardier,DHC 8,211,05-04-90,05-01-90,1990,Active
38326,Bombardier,DHC 8,212,04-30-90,05-01-90,1990,Active
28075,Bombardier,DHC 8,213,05-15-90,05-01-90,1990,Active
5485,Bombardier,DHC 8,214,05-30-90,05-01-90,1990,Stored
38296,Bombardier,DHC 8,215,05-25-90,05-01-90,1990,Active
12244,Bombardier,DHC 8,216,10-29-90,10-01-90,1990,Stored
17200,Bombardier,DHC 8,217,06-06-90,06-01-90,1990,Active
10237,Bombardier,DHC 8,218,06-08-90,06-01-90,1990,Active
38283,Bombardier,DHC 8,219,07-19-90,09-01-90,1990,Active
38370,Bombardier,DHC 8,22,12-23-85,12-01-85,1985,Stored
5487,Bombardier,DHC 8,220,06-21-90,06-01-90,1990,Active
24281,Bombardier,DHC 8,221,10-10-90,10-01-90,1990,Active
38393,Bombardier,DHC 8,222,06-29-90,06-01-90,1990,Active
38361,Bombardier,DHC 8,223,07-12-90,07-01-90,1990,Active
38441,Bombardier,DHC 8,224,10-09-90,10-01-90,1990,Active
10301,Bombardier,DHC 8,225,08-30-90,09-01-90,1990,Stored
38357,Bombardier,DHC 8,226,07-31-90,08-01-90,1990,Active
38314,Bombardier,DHC 8,227,08-21-90,08-01-90,1990,Active
38196,Bombardier,DHC 8,228,08-31-90,09-01-90,1990,Active
38318,Bombardier,DHC 8,229,09-14-90,01-01-92,1990,Active
36045,Bombardier,DHC 8,23,12-30-85,12-01-85,1985,Stored
12263,Bombardier,DHC 8,230,02-22-91,02-01-91,1990,Active
38339,Bombardier,DHC 8,231,09-28-90,09-01-90,1990,Stored
25852,Bombardier,DHC 8,232,10-30-90,10-01-90,1990,Stored
38218,Bombardier,DHC 8,233,11-06-90,11-01-90,1990,Stored
28081,Bombardier,DHC 8,234,11-07-90,11-01-90,1990,Active
38350,Bombardier,DHC 8,235,10-10-90,09-26-80,1980,Active
17226,Bombardier,DHC 8,236,11-23-90,11-01-90,1990,Active
38188,Bombardier,DHC 8,237,10-19-90,10-01-90,1990,Stored
17236,Bombardier,DHC 8,238,11-30-90,12-01-90,1990,Active
4918,Bombardier,DHC 8,239,10-30-90,10-01-90,1990,Active
38239,Bombardier,DHC 8,24,12-20-85,05-01-86,1985,Stored
10338,Bombardier,DHC 8,240,12-11-90,12-01-90,1990,Active
28059,Bombardier,DHC 8,241,11-15-90,11-01-90,1990,Active
5949,Bombardier,DHC 8,242,02-22-91,02-01-91,1990,Written Off
10270,Bombardier,DHC 8,243,10-31-90,10-01-90,1990,Active
14310,Bombardier,DHC 8,244,12-14-90,12-01-90,1990,Active
5486,Bombardier,DHC 8,245,02-12-91,02-01-91,1990,Active
38408,Bombardier,DHC 8,246,12-28-90,12-01-90,1990,Active
38209,Bombardier,DHC 8,247,12-07-90,12-01-90,1990,Written Off
17237,Bombardier,DHC 8,248,12-31-90,12-01-90,1990,Active
38320,Bombardier,DHC 8,249,02-12-91,12-07-90,1990,Active
38204,Bombardier,DHC 8,25,03-05-86,03-01-86,1986,Stored
37991,Bombardier,DHC 8,250,12-28-90,12-01-90,1990,Active
38344,Bombardier,DHC 8,251,02-12-91,02-01-91,1990,Active
17809,Bombardier,DHC 8,252,01-23-91,01-01-91,1991,Active
10269,Bombardier,DHC 8,253,12-20-90,12-01-90,1990,Active
28086,Bombardier,DHC 8,254,01-25-91,01-01-91,1991,Stored
8481,Bombardier,DHC 8,255,02-21-91,02-01-91,1991,Active
38485,Bombardier,DHC 8,256,03-26-91,03-07-91,1991,Active
24591,Bombardier,DHC 8,257,02-07-91,02-01-91,1991,Active
22481,Bombardier,DHC 8,258,01-31-91,07-01-92,1991,Active
14313,Bombardier,DHC 8,259,02-27-91,02-01-91,1991,Active
22475,Bombardier,DHC 8,26,02-13-86,02-01-86,1986,Stored
14182,Bombardier,DHC 8,260,02-19-91,02-01-91,1991,Active
1300,Bombardier,DHC 8,261,02-28-91,02-01-91,1991,Active
8515,Bombardier,DHC 8,262,03-11-91,03-01-91,1991,Active
5491,Bombardier,DHC 8,263,05-29-91,05-01-91,1991,Active
38502,Bombardier,DHC 8,264,03-22-91,03-01-91,1991,Active
38348,Bombardier,DHC 8,265,03-20-91,03-01-91,1991,Active
38486,Bombardier,DHC 8,266,03-28-91,03-01-91,1991,Stored
38489,Bombardier,DHC 8,267,04-12-91,04-01-91,1991,Stored
38253,Bombardier,DHC 8,268,03-28-91,03-01-91,1991,Active
12266,Bombardier,DHC 8,269,04-26-91,04-01-91,1991,Active
38377,Bombardier,DHC 8,27,02-20-86,03-01-86,1986,Active
38285,Bombardier,DHC 8,270,05-30-91,05-01-91,1991,Stored
8514,Bombardier,DHC 8,271,04-29-91,04-01-91,1991,Active
38483,Bombardier,DHC 8,272,04-30-91,04-01-91,1991,Active
38187,Bombardier,DHC 8,273,04-29-91,04-01-91,1991,Active
25844,Bombardier,DHC 8,274,05-14-91,05-01-91,1991,Active
12240,Bombardier,DHC 8,275,05-24-91,05-01-91,1991,Active
5037,Bombardier,DHC 8,276,06-28-91,06-01-91,1991,Stored
25834,Bombardier,DHC 8,277,05-22-92,05-01-92,1991,Active
38413,Bombardier,DHC 8,278,05-31-91,05-01-91,1991,Active
14550,Bombardier,DHC 8,279,06-17-91,06-01-91,1991,Active
38387,Bombardier,DHC 8,28,06-20-86,03-01-86,1986,Active
38402,Bombardier,DHC 8,280,06-19-91,06-01-91,1991,Stored
25845,Bombardier,DHC 8,281,06-24-91,06-01-91,1991,Active
38303,Bombardier,DHC 8,282,07-17-91,07-01-91,1991,Active
6918,Bombardier,DHC 8,283,09-30-91,11-01-91,1991,Stored
11074,Bombardier,DHC 8,284,07-26-91,07-01-91,1991,Active
38289,Bombardier,DHC 8,285,09-23-91,11-01-91,1991,Active
19098,Bombardier,DHC 8,286,11-13-91,11-01-91,1991,Stored
24588,Bombardier,DHC 8,287,07-24-91,07-01-91,1991,Active
11070,Bombardier,DHC 8,288,08-30-91,08-01-91,1991,Stored
17202,Bombardier,DHC 8,289,10-03-91,11-01-91,1991,Active
17864,Bombardier,DHC 8,29,03-18-86,03-01-86,1986,Stored
14551,Bombardier,DHC 8,290,10-18-91,10-01-91,1991,Active
5016,Bombardier,DHC 8,291,09-27-91,09-01-91,1991,Stored
14190,Bombardier,DHC 8,292,08-29-91,08-01-91,1991,Stored
12246,Bombardier,DHC 8,293,10-31-91,06-01-92,1991,Active
38309,Bombardier,DHC 8,294,05-22-92,05-01-93,1991,Active
10308,Bombardier,DHC 8,295,10-24-91,10-01-91,1991,Written Off
38410,Bombardier,DHC 8,296,02-28-92,03-01-92,1992,Active
4957,Bombardier,DHC 8,297,10-03-91,11-01-91,1991,Active
4094,Bombardier,DHC 8,298,04-08-92,03-01-93,1992,Stored
38367,Bombardier,DHC 8,299,10-07-91,10-01-91,1991,Stored
38380,Bombardier,DHC 8,3,12-17-85,12-22-83,1983,Active
28069,Bombardier,DHC 8,30,03-27-86,04-01-86,1986,Active
37139,Bombardier,DHC 8,300,11-21-91,10-01-93,1991,Active
38463,Bombardier,DHC 8,301,06-23-92,06-01-92,1992,Stored
17217,Bombardier,DHC 8,302,10-29-91,10-01-91,1991,Active
17225,Bombardier,DHC 8,303,06-23-92,06-01-92,1992,Stored
5015,Bombardier,DHC 8,304,10-31-91,10-01-91,1991,Stored
10335,Bombardier,DHC 8,305,02-14-92,02-01-92,1992,Active
38273,Bombardier,DHC 8,306,11-21-91,11-01-91,1991,Active
22514,Bombardier,DHC 8,307,12-18-91,12-01-91,1991,Stored
8181,Bombardier,DHC 8,308,11-27-91,11-01-91,1991,Stored
24274,Bombardier,DHC 8,309,02-29-92,02-01-92,1992,Stored
10256,Bombardier,DHC 8,31,04-03-86,04-01-86,1986,Stored
38327,Bombardier,DHC 8,310,12-16-91,12-01-91,1991,Active
38493,Bombardier,DHC 8,311,03-02-92,03-01-92,1992,Active
22482,Bombardier,DHC 8,312,01-09-92,01-01-92,1992,Stored
12260,Bombardier,DHC 8,313,10-25-92,10-01-92,1992,Active
14192,Bombardier,DHC 8,314,02-26-92,02-01-92,1992,Active
23137,Bombardier,DHC 8,315,04-01-92,04-01-92,1992,Active
38362,Bombardier,DHC 8,316,10-26-92,08-01-93,1992,Active
